Rx-MLS,DA3-4-5-6-MLS,DA4-5-1-2-MLS,DA4-5-6-7-MLS,DA9-10-11-14-MLS,DA9-10-11-12-MLS,DA1-5-6-7-MLS,DA1-12-11-14-MLS,DA1-5-4-20-MLS,DA6-5-4-20-MLS,BA1-2-3-MLS,BA3-4-20-MLS,BA1-5-4-MLS,BA5-4-20-MLS,BA5-6-7-MLS,BA7-6-22-MLS,BA10-11-12-MLS,BA10-11-14-MLS,BA1-12-11-MLS,BA5-1-12-MLS,NB1-12-MLS,NB7-12-MLS,BL1-2-MLS,BL5-6-MLS,BL6-7-MLS,BL11-12-MLS,BL4-20-MLS,BL4-19-MLS,BL6-22-MLS,BL10-15-MLS,HOMO-MLS,LUMO-MLS,DM-MLS,q1-MLS,q2-MLS,q3-MLS,q4-MLS,q5-MLS,q6-MLS,q7-MLS,q8-MLS,q9-MLS,q10-MLS,q11-MLS,q12-MLS,q13-MLS,q14-MLS,q15-MLS,q19-MLS,q20-MLS,q22-MLS,NMR1-MLS,NMR2-MLS,NMR3-MLS,NMR4-MLS,NMR5-MLS,NMR6-MLS,NMR7-MLS,NMR8-MLS,NMR9-MLS,NMR10-MLS,NMR11-MLS,NMR12-MLS,NMR13-MLS,NMR14-MLS,NMR15-MLS,NMR19-MLS,NMR20-MLS,NMR22-MLS,L-R14-MLS,B1-R14-MLS,B5-R14-MLS,L-R15-MLS,B1-R15-MLS,B5-R15-MLS,VF(C6=O7)-MLS,VI(C6=O7)-MLS,VF(C9=O13)-MLS,VI(C9=O13)-MLS,VF(C11-H12)-MLS,VI(C11-H12)-MLS,L-Y-MLS,B1-Y-MLS,B5-Y-MLS,L-X-MLS,B1-X-MLS,B5-X-MLS,L-R16-MLS,B1-R16-MLS,B5-R16-MLS,BV-MLS,BV-SW-MLS,BV-NW-MLS,BV-NE-MLS,BV-SE-MLS,Area-MLS,Volume-MLS,PSA-MLS,Ovality-MLS,HOMO-MC,LUMO-MC,DM-MC,Rx-MC,Ry-MC,Volume-MC,PSA-MC,Ovality-MC,q(Pd)-MC,DM-CP,HOMO-CP,LUMO-CP,Rx-CP,BL1-2-CP,BL1-6-CP,BL1-7-CP,NMR1-CP,NMR2-CP,NMR6-CP,NMR7-CP,q1-CP,q2-CP,q6-CP,Area-CP,Volume-CP,PSA-CP,Ovality-CP,Rx-B,Ry-B,Rz-B,DM-B,HOMO-B,LUMO-B,Area-B,Volume-B,PSA-B,Ovality-B,q(Ag)-A,Rx-A,Ry-A,Rz-A,HOMO-A,LUMO-A,DM-A,Area-A,Volume-A,PSA-A,Ovality-A,Eqv(L),Eqv(B),Eqv(A),Time(H)   ,Temp.,DC(Solvent),%ee
0.11042,156.7492783,16.01414951,172.8999533,148.6001341,16.69850124,6.989476582,84.02506578,112.939266,80.55454059,117.681319,109.370777,115.711193,113.270923,124.894759,123.1202103,123.3972994,112.391343,114.8862468,93.47739736,1.880158225,2.450756951,1.990753361,1.343567865,1.239202816,1.127899574,1.552250495,1.097846224,1.374139152,1.53848715,-0.18011,-0.05303,4.2621,0.49425,-0.29801,0.65707,-0.1272,-0.64707,0.9445,-0.72812,-0.66397,0.70425,-0.12694,-0.42696,0.21864,-0.66307,0.26789,-0.44736,0.26628,-0.48028,-0.6079,-465.8288,15.5113,19.4268,129.2264,169.0584,40.0169,75.5705,126.1771,18.4583,138.4809,158.8634,34.1352,-62.8217,29.3361,153.5133,28.0985,152.478,149.1952,4.86,1.55,5.99,5.27,1.05,4.2,1693.81,514.618,1709.47,951.2781,2676.73,344.9104,4.81,1.45,3.51,6.17,1.49,7.78,4.05,1.5,3.14,36.3,3.1,54.7,59.8,27.8,602.18,577.42,79.411,1.8,-0.2582,-0.10974,0.0001,6.15816,0.61175,123.13,54.67,1.35,0.70235,2.3435,-0.24552,-0.02109,1.33336,1.406419107,1.406353917,1.554839652,66.6148,61.3157,61.3096,82.5072,-0.41996,-0.20006,-0.20008,251.49,233.49,13.863,1.37,6.1268961,1.9593751,1.4846016,9.2134,-0.1792,-0.02399,90.57,62.11,40.099,1.19,0.75582,4.5178,0.40418,0.371,-0.1898,-0.08443,7.2601,96.57,66.07,40.078,1.22,11,2,1.5,24,70,5.91,82
0.07165,155.7128311,17.58167403,172.9757855,147.5498996,15.33180978,4.592646478,82.76585531,109.5798475,81.45214673,118.1278112,109.3367709,115.5520441,113.5092797,125.0707239,123.0684547,123.1894995,112.6866286,114.7680132,93.39729477,1.87511928,2.448769705,1.992352131,1.343263446,1.238820623,1.127958176,1.553250704,1.097405332,1.374920519,1.537321791,-0.17818,-0.05195,6.9268,0.49611,-0.2979,0.65461,-0.12757,-0.64568,0.94387,-0.72955,-0.66573,0.70536,-0.12677,-0.42829,0.22011,-0.66322,0.26788,-0.44393,0.26591,-0.47744,-0.60812,-466.0562,15.3113,19.5534,129.1869,167.6815,40.3967,76.4732,126.3685,17.8127,138.9733,159.2498,33.9991,-63.2267,29.3695,152.2889,28.1636,152.8565,150.5733,7.58,1.56,8.78,5.27,1.05,4.2,1696.42,498.6433,1708.55,965.8213,2668.35,317.215,4.81,1.45,3.51,6.17,1.49,7.78,4.05,1.5,3.14,36.9,2.9,54.5,61.9,28.1,680.66,658.07,85.477,1.86,-0.2582,-0.10974,0.0001,6.15816,0.61175,123.13,54.67,1.35,0.70235,2.3435,-0.24552,-0.02109,1.33336,1.406419107,1.406353917,1.554839652,66.6148,61.3157,61.3096,82.5072,-0.41996,-0.20006,-0.20008,251.49,233.49,13.863,1.37,6.1268961,1.9593751,1.4846016,9.2134,-0.1792,-0.02399,90.57,62.11,40.099,1.19,0.75582,4.5178,0.40418,0.371,-0.1898,-0.08443,7.2601,96.57,66.07,40.078,1.22,11,2,1.5,24,70,5.91,80
0.08734,157.2760478,16.60329418,173.0239984,145.2398005,14.01500616,4.590208584,81.28454004,111.099453,79.99935851,118.160265,109.4611605,115.9715065,113.2107183,124.8432252,123.1920664,122.384023,112.5008132,115.3733399,93.11594073,1.956880515,2.437260528,1.993784309,1.343436253,1.239144374,1.122077756,1.554303621,1.097476601,1.373681641,1.539331113,-0.18029,-0.05568,3.9024,0.51269,-0.29762,0.65451,-0.12723,-0.64721,0.94377,-0.72663,-0.67345,0.70572,-0.12775,-0.43152,0.21976,-0.66182,0.26463,-0.44686,0.26768,-0.48003,-0.60772,-502.4751,16.6822,20.0059,129.6968,169.6231,39.9062,76.1133,126.9819,17.1555,140.0238,160.0846,33.5101,-67.487,29.7384,156.8699,28.0841,152.0837,148.479,5.56,1.55,8.12,5.27,1.05,4.2,1693.76,524.6993,1707.24,859.0484,2775.23,364.3108,4.81,1.45,3.51,6.17,1.49,7.78,4.05,1.5,3.14,37.5,3.3,57.4,61.2,28,641.08,628.07,79.687,1.81,-0.2582,-0.10974,0.0001,6.15816,0.61175,123.13,54.67,1.35,0.70235,2.3435,-0.24552,-0.02109,1.33336,1.406419107,1.406353917,1.554839652,66.6148,61.3157,61.3096,82.5072,-0.41996,-0.20006,-0.20008,251.49,233.49,13.863,1.37,6.1268961,1.9593751,1.4846016,9.2134,-0.1792,-0.02399,90.57,62.11,40.099,1.19,0.75582,4.5178,0.40418,0.371,-0.1898,-0.08443,7.2601,96.57,66.07,40.078,1.22,11,2,1.5,24,70,5.91,80
0.10504,155.0154368,13.80413608,175.3301611,147.7050572,16.82756979,5.71913692,83.30657636,108.8769977,81.01305408,119.7783757,110.1809618,115.863029,113.181043,124.8479797,123.3139719,122.5982448,112.6145769,115.7996605,94.14472318,1.954814824,2.453377536,1.990517521,1.345288697,1.238141891,1.122070977,1.553893638,1.096155108,1.37190571,1.537828835,-0.17955,-0.05579,5.4933,0.50178,-0.29313,0.65158,-0.12633,-0.65399,0.94865,-0.72772,-0.6732,0.70347,-0.12822,-0.42945,0.21949,-0.66458,0.26396,-0.4463,0.2709,-0.48666,-0.60655,-492.6838,19.496,20.9651,130.6285,169.3581,39.8576,76.2495,128.5685,18.0473,139.0297,158.0651,33.4049,-64.4844,29.284,152.8599,28.1497,162.4967,150.9453,4.97,1.54,5.94,5.27,1.05,4.2,1697.09,559.8992,1707.76,701.1574,2772.69,396.7341,4.81,1.45,3.51,6.17,1.49,7.78,4.05,1.5,3.14,38.1,2.4,57.8,62.4,29.8,603.53,585.62,79.847,1.78,-0.2582,-0.10974,0.0001,6.15816,0.61175,123.13,54.67,1.35,0.70235,2.3435,-0.24552,-0.02109,1.33336,1.406419107,1.406353917,1.554839652,66.6148,61.3157,61.3096,82.5072,-0.41996,-0.20006,-0.20008,251.49,233.49,13.863,1.37,6.1268961,1.9593751,1.4846016,9.2134,-0.1792,-0.02399,90.57,62.11,40.099,1.19,0.75582,4.5178,0.40418,0.371,-0.1898,-0.08443,7.2601,96.57,66.07,40.078,1.22,11,2,1.5,24,70,5.91,83
0.07654,124.1960712,21.58874156,164.3127456,149.1260278,19.22908727,17.64140117,88.99777605,102.9711976,109.3887201,118.7106707,110.9307085,113.5074693,114.7839538,124.2173576,122.8276786,123.4821263,111.4752992,119.3400885,93.41183347,1.954292615,2.513091799,1.998574974,1.351669505,1.238683857,1.120092068,1.558556457,1.092869255,1.369666212,1.537171879,-0.17952,-0.05441,4.1705,0.51305,-0.31072,0.65531,-0.12963,-0.65756,0.94965,-0.71398,-0.69169,0.70256,-0.12481,-0.43235,0.2159,-0.67336,0.25639,-0.44408,0.27317,-0.4809,-0.60255,-493.9002,20.6363,19.6392,129.8194,165.3143,37.4266,50.9606,131.5213,17.7855,139.3309,159.5162,32.8119,-59.8628,29.5069,152.1957,28.5492,160.84,154.7363,5.23,2,7.31,5.27,1.05,4.2,1683.01,496.91,1699.7,577.9178,2814.72,330.4615,4.81,1.45,3.51,6.17,1.49,7.78,4.05,1.5,3.14,44.9,12.8,63,72.5,31.3,734.69,741.83,80.071,1.85,-0.2582,-0.10974,0.0001,6.15816,0.61175,123.13,54.67,1.35,0.70235,2.3435,-0.24552,-0.02109,1.33336,1.406419107,1.406353917,1.554839652,66.6148,61.3157,61.3096,82.5072,-0.41996,-0.20006,-0.20008,251.49,233.49,13.863,1.37,6.1268961,1.9593751,1.4846016,9.2134,-0.1792,-0.02399,90.57,62.11,40.099,1.19,0.75582,4.5178,0.40418,0.371,-0.1898,-0.08443,7.2601,96.57,66.07,40.078,1.22,11,2,1.5,24,70,5.91,87
0.06576,123.4989447,20.91235282,162.8680685,148.5996466,18.33993317,15.45393901,85.91032126,102.3326871,109.1968388,118.6430786,111.501039,113.5170986,115.1754994,124.1833063,122.8795417,122.9637866,111.8031014,117.3058229,93.07453396,1.959050765,2.4894077,2.002700779,1.352590003,1.238465584,1.119350542,1.560229168,1.092648303,1.369682821,1.538367809,-0.17866,-0.05321,6.9671,0.51728,-0.3059,0.65536,-0.12781,-0.65701,0.94926,-0.71368,-0.68958,0.70326,-0.12576,-0.43727,0.22013,-0.66842,0.25691,-0.44421,0.27213,-0.4808,-0.60241,-498.6358,17.585,19.0999,129.0623,165.3553,37.6583,49.6088,127.875,18.0977,139.4091,160.1291,32.6754,-62.8738,29.5615,153.4087,28.5866,161.1843,154.7136,5.46,3.34,11.19,5.27,1.05,4.2,1683.73,462.4811,1701.73,720.8615,2811.64,297.5165,4.81,1.45,3.51,6.17,1.49,7.78,4.05,1.5,3.14,45.3,10.4,61.9,74.6,34.4,879.3,907.43,77.345,1.94,-0.2582,-0.10974,0.0001,6.15816,0.61175,123.13,54.67,1.35,0.70235,2.3435,-0.24552,-0.02109,1.33336,1.406419107,1.406353917,1.554839652,66.6148,61.3157,61.3096,82.5072,-0.41996,-0.20006,-0.20008,251.49,233.49,13.863,1.37,6.1268961,1.9593751,1.4846016,9.2134,-0.1792,-0.02399,90.57,62.11,40.099,1.19,0.75582,4.5178,0.40418,0.371,-0.1898,-0.08443,7.2601,96.57,66.07,40.078,1.22,11,2,1.5,24,70,5.91,84
0.05831,130.6746054,17.25019203,161.9324938,153.1641652,24.33652175,3.881737111,96.47680233,98.21579742,102.3275473,117.8474597,112.3316828,114.0979906,115.1896377,125.0967531,122.8757234,123.6014202,111.729803,124.9612172,93.82264925,1.938654818,2.429724856,2.009577012,1.348118531,1.237845607,1.118424187,1.55869299,1.092803067,1.373103078,1.538570866,-0.1721,-0.05549,3.4605,0.52237,-0.31502,0.65871,-0.12732,-0.66703,0.9484,-0.72056,-0.70237,0.7,-0.12527,-0.42341,0.20884,-0.67795,0.25062,-0.44814,0.272,-0.47875,-0.60474,-488.5735,18.0176,18.282,127.4586,163.5292,39.0436,64.1911,134.857,18.6925,139.5701,157.4886,31.7321,-55.4423,29.2618,153.2342,28.7039,160.8555,155.9999,4.72,2.53,9.21,5.27,1.05,4.2,1690.58,630.9163,1698.91,526.6211,2815.23,322.9825,4.81,1.45,3.51,6.17,1.49,7.78,4.05,1.5,3.14,45.8,23.2,71.6,55.4,32.9,790.63,795.81,91.756,1.9,-0.2582,-0.10974,0.0001,6.15816,0.61175,123.13,54.67,1.35,0.70235,2.3435,-0.24552,-0.02109,1.33336,1.406419107,1.406353917,1.554839652,66.6148,61.3157,61.3096,82.5072,-0.41996,-0.20006,-0.20008,251.49,233.49,13.863,1.37,6.1268961,1.9593751,1.4846016,9.2134,-0.1792,-0.02399,90.57,62.11,40.099,1.19,0.75582,4.5178,0.40418,0.371,-0.1898,-0.08443,7.2601,96.57,66.07,40.078,1.22,11,2,1.5,24,70,5.91,81
0.07182,124.647574,21.61605485,162.428719,149.9634033,20.09903635,15.33533842,89.67674002,102.7132381,109.1456622,118.7129344,110.5772927,113.4501433,115.1659374,124.1986571,122.7589316,123.6413488,111.2529457,119.2820055,93.73608328,1.955090965,2.534858424,1.997160668,1.351687653,1.238543036,1.120294975,1.558572575,1.092992388,1.370709574,1.53731323,-0.18058,-0.05526,4.8194,0.51268,-0.31122,0.65504,-0.12863,-0.65778,0.94897,-0.71199,-0.69245,0.70224,-0.12445,-0.43167,0.2155,-0.67284,0.2543,-0.44422,0.27231,-0.48126,-0.60353,-492.1606,21.427,19.7128,129.3907,163.0354,36.9669,49.238,132.1157,18.0163,139.1734,159.4067,32.8967,-59.8436,29.52,152.4886,28.6174,161.1534,157.2278,5.26,2.03,7.85,5.27,1.05,4.2,1682.09,488.9262,1700.13,572.7038,2814.17,330.73,4.81,1.45,3.51,6.17,1.49,7.78,4.05,1.5,3.14,45.1,12.5,63.7,72.6,31.5,740.84,750.4,79.913,1.86,-0.2582,-0.10974,0.0001,6.15816,0.61175,123.13,54.67,1.35,0.70235,2.3435,-0.24552,-0.02109,1.33336,1.406419107,1.406353917,1.554839652,66.6148,61.3157,61.3096,82.5072,-0.41996,-0.20006,-0.20008,251.49,233.49,13.863,1.37,6.1268961,1.9593751,1.4846016,9.2134,-0.1792,-0.02399,90.57,62.11,40.099,1.19,0.75582,4.5178,0.40418,0.371,-0.1898,-0.08443,7.2601,96.57,66.07,40.078,1.22,11,2,1.5,24,70,5.91,88
0.07182,124.647574,21.61605485,162.428719,149.9634033,20.09903635,15.33533842,89.67674002,102.7132381,109.1456622,118.7129344,110.5772927,113.4501433,115.1659374,124.1986571,122.7589316,123.6413488,111.2529457,119.2820055,93.73608328,1.955090965,2.534858424,1.997160668,1.351687653,1.238543036,1.120294975,1.558572575,1.092992388,1.370709574,1.53731323,-0.18058,-0.05526,4.8194,0.51268,-0.31122,0.65504,-0.12863,-0.65778,0.94897,-0.71199,-0.69245,0.70224,-0.12445,-0.43167,0.2155,-0.67284,0.2543,-0.44422,0.27231,-0.48126,-0.60353,-492.1606,21.427,19.7128,129.3907,163.0354,36.9669,49.238,132.1157,18.0163,139.1734,159.4067,32.8967,-59.8436,29.52,152.4886,28.6174,161.1534,157.2278,5.26,2.03,7.85,5.27,1.05,4.2,1682.09,488.9262,1700.13,572.7038,2814.17,330.73,4.81,1.45,3.51,6.17,1.49,7.78,4.05,1.5,3.14,45.1,12.5,63.7,72.6,31.5,740.84,750.4,79.913,1.86,-0.2582,-0.10974,0.0001,6.15816,0.61175,123.13,54.67,1.35,0.70235,2.3435,-0.24552,-0.02109,1.33336,1.406419107,1.406353917,1.554839652,66.6148,61.3157,61.3096,82.5072,-0.41996,-0.20006,-0.20008,251.49,233.49,13.863,1.37,9.4901587,5.6727247,3.5504524,7.1339,-0.227,-0.00511,77.38,52.94,41.422,1.13,0.75582,4.5178,0.40418,0.371,-0.1898,-0.08443,7.2601,96.57,66.07,40.078,1.22,11,3,1.5,24,70,5.91,80
0.07182,124.647574,21.61605485,162.428719,149.9634033,20.09903635,15.33533842,89.67674002,102.7132381,109.1456622,118.7129344,110.5772927,113.4501433,115.1659374,124.1986571,122.7589316,123.6413488,111.2529457,119.2820055,93.73608328,1.955090965,2.534858424,1.997160668,1.351687653,1.238543036,1.120294975,1.558572575,1.092992388,1.370709574,1.53731323,-0.18058,-0.05526,4.8194,0.51268,-0.31122,0.65504,-0.12863,-0.65778,0.94897,-0.71199,-0.69245,0.70224,-0.12445,-0.43167,0.2155,-0.67284,0.2543,-0.44422,0.27231,-0.48126,-0.60353,-492.1606,21.427,19.7128,129.3907,163.0354,36.9669,49.238,132.1157,18.0163,139.1734,159.4067,32.8967,-59.8436,29.52,152.4886,28.6174,161.1534,157.2278,5.26,2.03,7.85,5.27,1.05,4.2,1682.09,488.9262,1700.13,572.7038,2814.17,330.73,4.81,1.45,3.51,6.17,1.49,7.78,4.05,1.5,3.14,45.1,12.5,63.7,72.6,31.5,740.84,750.4,79.913,1.86,-0.2582,-0.10974,0.0001,6.15816,0.61175,123.13,54.67,1.35,0.70235,2.3435,-0.24552,-0.02109,1.33336,1.406419107,1.406353917,1.554839652,66.6148,61.3157,61.3096,82.5072,-0.41996,-0.20006,-0.20008,251.49,233.49,13.863,1.37,11.8094949,6.0852569,4.1187292,3.6404,-0.24634,0.00093,87.07,62.98,28.452,1.14,0.75582,4.5178,0.40418,0.371,-0.1898,-0.08443,7.2601,96.57,66.07,40.078,1.22,11,3,1.5,24,70,5.91,67
0.07182,124.647574,21.61605485,162.428719,149.9634033,20.09903635,15.33533842,89.67674002,102.7132381,109.1456622,118.7129344,110.5772927,113.4501433,115.1659374,124.1986571,122.7589316,123.6413488,111.2529457,119.2820055,93.73608328,1.955090965,2.534858424,1.997160668,1.351687653,1.238543036,1.120294975,1.558572575,1.092992388,1.370709574,1.53731323,-0.18058,-0.05526,4.8194,0.51268,-0.31122,0.65504,-0.12863,-0.65778,0.94897,-0.71199,-0.69245,0.70224,-0.12445,-0.43167,0.2155,-0.67284,0.2543,-0.44422,0.27231,-0.48126,-0.60353,-492.1606,21.427,19.7128,129.3907,163.0354,36.9669,49.238,132.1157,18.0163,139.1734,159.4067,32.8967,-59.8436,29.52,152.4886,28.6174,161.1534,157.2278,5.26,2.03,7.85,5.27,1.05,4.2,1682.09,488.9262,1700.13,572.7038,2814.17,330.73,4.81,1.45,3.51,6.17,1.49,7.78,4.05,1.5,3.14,45.1,12.5,63.7,72.6,31.5,740.84,750.4,79.913,1.86,-0.2582,-0.10974,0.0001,6.15816,0.61175,123.13,54.67,1.35,0.70235,2.3435,-0.24552,-0.02109,1.33336,1.406419107,1.406353917,1.554839652,66.6148,61.3157,61.3096,82.5072,-0.41996,-0.20006,-0.20008,251.49,233.49,13.863,1.37,11.6007918,3.0893724,2.477202,5.9639,-0.2245,-0.02223,93.91,67.65,27.89,1.17,0.75582,4.5178,0.40418,0.371,-0.1898,-0.08443,7.2601,96.57,66.07,40.078,1.22,11,3,1.5,24,70,5.91,86
0.07182,124.647574,21.61605485,162.428719,149.9634033,20.09903635,15.33533842,89.67674002,102.7132381,109.1456622,118.7129344,110.5772927,113.4501433,115.1659374,124.1986571,122.7589316,123.6413488,111.2529457,119.2820055,93.73608328,1.955090965,2.534858424,1.997160668,1.351687653,1.238543036,1.120294975,1.558572575,1.092992388,1.370709574,1.53731323,-0.18058,-0.05526,4.8194,0.51268,-0.31122,0.65504,-0.12863,-0.65778,0.94897,-0.71199,-0.69245,0.70224,-0.12445,-0.43167,0.2155,-0.67284,0.2543,-0.44422,0.27231,-0.48126,-0.60353,-492.1606,21.427,19.7128,129.3907,163.0354,36.9669,49.238,132.1157,18.0163,139.1734,159.4067,32.8967,-59.8436,29.52,152.4886,28.6174,161.1534,157.2278,5.26,2.03,7.85,5.27,1.05,4.2,1682.09,488.9262,1700.13,572.7038,2814.17,330.73,4.81,1.45,3.51,6.17,1.49,7.78,4.05,1.5,3.14,45.1,12.5,63.7,72.6,31.5,740.84,750.4,79.913,1.86,-0.2582,-0.10974,0.0001,6.15816,0.61175,123.13,54.67,1.35,0.70235,2.3435,-0.24552,-0.02109,1.33336,1.406419107,1.406353917,1.554839652,66.6148,61.3157,61.3096,82.5072,-0.41996,-0.20006,-0.20008,251.49,233.49,13.863,1.37,11.5234403,1.9156834,1.6594806,8.1907,-0.20765,-0.02233,106.36,78.35,26.913,1.2,0.75582,4.5178,0.40418,0.371,-0.1898,-0.08443,7.2601,96.57,66.07,40.078,1.22,11,3,1.5,24,70,5.91,69
0.07182,124.647574,21.61605485,162.428719,149.9634033,20.09903635,15.33533842,89.67674002,102.7132381,109.1456622,118.7129344,110.5772927,113.4501433,115.1659374,124.1986571,122.7589316,123.6413488,111.2529457,119.2820055,93.73608328,1.955090965,2.534858424,1.997160668,1.351687653,1.238543036,1.120294975,1.558572575,1.092992388,1.370709574,1.53731323,-0.18058,-0.05526,4.8194,0.51268,-0.31122,0.65504,-0.12863,-0.65778,0.94897,-0.71199,-0.69245,0.70224,-0.12445,-0.43167,0.2155,-0.67284,0.2543,-0.44422,0.27231,-0.48126,-0.60353,-492.1606,21.427,19.7128,129.3907,163.0354,36.9669,49.238,132.1157,18.0163,139.1734,159.4067,32.8967,-59.8436,29.52,152.4886,28.6174,161.1534,157.2278,5.26,2.03,7.85,5.27,1.05,4.2,1682.09,488.9262,1700.13,572.7038,2814.17,330.73,4.81,1.45,3.51,6.17,1.49,7.78,4.05,1.5,3.14,45.1,12.5,63.7,72.6,31.5,740.84,750.4,79.913,1.86,-0.2582,-0.10974,0.0001,6.15816,0.61175,123.13,54.67,1.35,0.70235,2.3435,-0.24552,-0.02109,1.33336,1.406419107,1.406353917,1.554839652,66.6148,61.3157,61.3096,82.5072,-0.41996,-0.20006,-0.20008,251.49,233.49,13.863,1.37,12.1510087,3.2802025,2.5829347,7.0648,-0.23403,-0.02445,82,56.12,48.065,1.16,0.75582,4.5178,0.40418,0.371,-0.1898,-0.08443,7.2601,96.57,66.07,40.078,1.22,11,3,1.5,24,70,5.91,87
0.07182,124.647574,21.61605485,162.428719,149.9634033,20.09903635,15.33533842,89.67674002,102.7132381,109.1456622,118.7129344,110.5772927,113.4501433,115.1659374,124.1986571,122.7589316,123.6413488,111.2529457,119.2820055,93.73608328,1.955090965,2.534858424,1.997160668,1.351687653,1.238543036,1.120294975,1.558572575,1.092992388,1.370709574,1.53731323,-0.18058,-0.05526,4.8194,0.51268,-0.31122,0.65504,-0.12863,-0.65778,0.94897,-0.71199,-0.69245,0.70224,-0.12445,-0.43167,0.2155,-0.67284,0.2543,-0.44422,0.27231,-0.48126,-0.60353,-492.1606,21.427,19.7128,129.3907,163.0354,36.9669,49.238,132.1157,18.0163,139.1734,159.4067,32.8967,-59.8436,29.52,152.4886,28.6174,161.1534,157.2278,5.26,2.03,7.85,5.27,1.05,4.2,1682.09,488.9262,1700.13,572.7038,2814.17,330.73,4.81,1.45,3.51,6.17,1.49,7.78,4.05,1.5,3.14,45.1,12.5,63.7,72.6,31.5,740.84,750.4,79.913,1.86,-0.2582,-0.10974,0.0001,6.15816,0.61175,123.13,54.67,1.35,0.70235,2.3435,-0.24552,-0.02109,1.33336,1.406419107,1.406353917,1.554839652,66.6148,61.3157,61.3096,82.5072,-0.41996,-0.20006,-0.20008,251.49,233.49,13.863,1.37,12.0723481,1.9815776,1.7021876,9.2522,-0.21725,-0.02406,94.41,66.8,47.176,1.19,0.75582,4.5178,0.40418,0.371,-0.1898,-0.08443,7.2601,96.57,66.07,40.078,1.22,11,3,1.5,24,70,5.91,88
0.07182,124.647574,21.61605485,162.428719,149.9634033,20.09903635,15.33533842,89.67674002,102.7132381,109.1456622,118.7129344,110.5772927,113.4501433,115.1659374,124.1986571,122.7589316,123.6413488,111.2529457,119.2820055,93.73608328,1.955090965,2.534858424,1.997160668,1.351687653,1.238543036,1.120294975,1.558572575,1.092992388,1.370709574,1.53731323,-0.18058,-0.05526,4.8194,0.51268,-0.31122,0.65504,-0.12863,-0.65778,0.94897,-0.71199,-0.69245,0.70224,-0.12445,-0.43167,0.2155,-0.67284,0.2543,-0.44422,0.27231,-0.48126,-0.60353,-492.1606,21.427,19.7128,129.3907,163.0354,36.9669,49.238,132.1157,18.0163,139.1734,159.4067,32.8967,-59.8436,29.52,152.4886,28.6174,161.1534,157.2278,5.26,2.03,7.85,5.27,1.05,4.2,1682.09,488.9262,1700.13,572.7038,2814.17,330.73,4.81,1.45,3.51,6.17,1.49,7.78,4.05,1.5,3.14,45.1,12.5,63.7,72.6,31.5,740.84,750.4,79.913,1.86,-0.2582,-0.10974,0.0001,6.15816,0.61175,123.13,54.67,1.35,0.70235,2.3435,-0.24552,-0.02109,1.33336,1.406419107,1.406353917,1.554839652,66.6148,61.3157,61.3096,82.5072,-0.41996,-0.20006,-0.20008,251.49,233.49,13.863,1.37,2.3412478,1.6808921,1.2202094,12.5824,-0.20078,-0.03014,112.65,77.76,68.639,1.28,0.75582,4.5178,0.40418,0.371,-0.1898,-0.08443,7.2601,96.57,66.07,40.078,1.22,11,3,1.5,24,70,5.91,88
0.07182,124.647574,21.61605485,162.428719,149.9634033,20.09903635,15.33533842,89.67674002,102.7132381,109.1456622,118.7129344,110.5772927,113.4501433,115.1659374,124.1986571,122.7589316,123.6413488,111.2529457,119.2820055,93.73608328,1.955090965,2.534858424,1.997160668,1.351687653,1.238543036,1.120294975,1.558572575,1.092992388,1.370709574,1.53731323,-0.18058,-0.05526,4.8194,0.51268,-0.31122,0.65504,-0.12863,-0.65778,0.94897,-0.71199,-0.69245,0.70224,-0.12445,-0.43167,0.2155,-0.67284,0.2543,-0.44422,0.27231,-0.48126,-0.60353,-492.1606,21.427,19.7128,129.3907,163.0354,36.9669,49.238,132.1157,18.0163,139.1734,159.4067,32.8967,-59.8436,29.52,152.4886,28.6174,161.1534,157.2278,5.26,2.03,7.85,5.27,1.05,4.2,1682.09,488.9262,1700.13,572.7038,2814.17,330.73,4.81,1.45,3.51,6.17,1.49,7.78,4.05,1.5,3.14,45.1,12.5,63.7,72.6,31.5,740.84,750.4,79.913,1.86,-0.2582,-0.10974,0.0001,6.15816,0.61175,123.13,54.67,1.35,0.70235,2.3435,-0.24552,-0.02109,1.33336,1.406419107,1.406353917,1.554839652,66.6148,61.3157,61.3096,82.5072,-0.41996,-0.20006,-0.20008,251.49,233.49,13.863,1.37,6.1268961,1.9593751,1.4846016,9.2134,-0.1792,-0.02399,90.57,62.11,40.099,1.19,0.75582,4.5178,0.40418,0.371,-0.1898,-0.08443,7.2601,96.57,66.07,40.078,1.22,11,1,1.5,24,70,5.91,87
